image_id,paser_score,Alligator crack_count,Alligator crack_total_area,Longitudinal crack_count,Longitudinal crack_total_area,Longitudinal patch_count,Longitudinal patch_total_area,Pothole_count,Pothole_total_area,Transverse crack_count,Transverse crack_total_area,Transverse patch_count,Transverse patch_total_area,Manhole cover_count,Manhole cover_total_area
0100220000130724084354322J2_1298229400_483055000_jpg.rf.b4fbc3cc4cd733ba609fb233bc7c9d0a.jpg,1,1,0.19003298678597738,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307240855200025B_1294523100_484292100_jpg.rf.7e65352b35c944851e7decb359556a8f.jpg,8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.002248652003963799,0,0.0,0,0.0
01002200001307240856183025B_1294542000_484265000_jpg.rf.486a446f139fcd3585c737a17098e807.jpg,5,0,0.0,0,0.0,0,0.0,0,0.0,2,0.031451769986006184,0,0.0,0,0.0
0100220000130724115217624J2_1295573100_484464800_jpg.rf.759060dac3b4f1e8b3fd4a44e6a519fe.jpg,3,0,0.0,1,0.002134900037463009,0,0.0,0,0.0,1,0.03264670252659926,1,0.0666959571532334,0,0.0
01002200001307241220194125B_1294663900_484646900_jpg.rf.882699bdfd89c23513dd1f4311cbf8e0.jpg,5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.015241733855721171,0,0.0,0,0.0
01002200001307241259282145B_1294579900_484832800_jpg.rf.b63520e173304379bc1690fd4c293da8.jpg,2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04839175974397676,0,0.0,0,0.0
01002200001307241417516735B_1294006500_484931400_jpg.rf.fb456e34d364ef005ebec3e738e86846.jpg,6,0,0.0,0,0.0,1,0.014554408890530795,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307241420550905B_1293806700_484891400_jpg.rf.bdbd8704bfe5aeae10e8f171d87a7d89.jpg,6,0,0.0,0,0.0,1,0.013536514696802442,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307241423489775B_1293651600_484896700_jpg.rf.0745965ddcaf9301609d272d300bf2e5.jpg,6,0,0.0,1,0.0042568688144911,1,0.017984626832185303,0,0.0,1,0.0058206538718422966,0,0.0,0,0.0
01002200001307241433364995B_1292983100_484903400_jpg.rf.ebe9e88fd0b151648168eabc4314edde.jpg,2,0,0.0,0,0.0,2,0.13025959460392073,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307241434580105B_1292937100_484897500_jpg.rf.e6fbb530d0bdb7f13441f14b15eeb7d7.jpg,8,0,0.0,0,0.0,1,0.005397888765560319,0,0.0,0,0.0,0,0.0,1,0.0004262047869087837
01002200001307241435065855B_1292944900_484898100_jpg.rf.d81d8de307879a507c887328230c6c19.jpg,3,0,0.0,0,0.0,3,0.09457986490467536,0,0.0,0,0.0,1,0.06351008716326306,0,0.0
01002200001307241435093395B_1292947500_484898300_jpg.rf.72c3764c13134557338e65aacce5bf7c.jpg,6,0,0.0,0,0.0,1,0.012203962157441309,0,0.0,0,0.0,1,0.016258545527671232,0,0.0
01002200001307241435121715B_1292950200_484898700_jpg.rf.b89fc0a113bb6b60254bc301a57e10a9.jpg,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.012195804646580655,0,0.0
01002200001307241435149665B_1292952800_484899100_jpg.rf.3e1496255d730ea326113ca91187cbde.jpg,7,0,0.0,0,0.0,1,0.01456889082087855,0,0.0,0,0.0,0,0.0,1,0.0009819546743528868
01002200001307241435164205B_1292954200_484899200_jpg.rf.d1dd4c490c1c24fb53c1d0089dea335b.jpg,6,0,0.0,0,0.0,2,0.01604654332820246,0,0.0,0,0.0,1,0.019453818458421212,0,0.0
01002200001307241435272995B_1292965700_484899900_jpg.rf.fb7fd23cb8c92c8a4763f3a104c7066f.jpg,5,0,0.0,0,0.0,4,0.039863323052711654,0,0.0,0,0.0,2,0.09695658919530617,0,0.0
01002200001307241436070035B_1293011500_484900600_jpg.rf.acd0ddf098a1e05842e6b6f837d8dee0.jpg,5,0,0.0,0,0.0,5,0.11335690340092244,0,0.0,0,0.0,2,0.022793683637157752,0,0.0
01002200001307241436085015B_1293013200_484900600_jpg.rf.ee87189e7f4ed2ebd640027c695bb0f3.jpg,7,0,0.0,0,0.0,4,0.027858848476159916,0,0.0,0,0.0,1,0.006460276750561889,0,0.0
01002200001307241436181055B_1293024500_484900800_jpg.rf.1577d7cff7f03981ef7156e7350281c5.jpg,3,0,0.0,0,0.0,2,0.08439701116318474,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307241436209555B_1293027900_484900800_jpg.rf.475f4c09562009381f23b5ab06316e65.jpg,6,0,0.0,0,0.0,1,0.01338372346639517,0,0.0,0,0.0,1,0.015999986102956425,0,0.0
01002200001307241436223365B_1293029600_484900900_jpg.rf.cdb505209ede8365bcfb9c56d252d53f.jpg,3,0,0.0,0,0.0,1,0.05137411915190114,0,0.0,0,0.0,1,0.024498606166688437,0,0.0
01002200001307241436283885B_1293037000_484901000_jpg.rf.238828035cf0dccda851e34d829e9938.jpg,5,0,0.0,0,0.0,2,0.05115235394255478,0,0.0,0,0.0,1,0.009488264190191558,0,0.0
01002200001307241436480455B_1293058800_484901300_jpg.rf.edb2289808bd8b570cb6615d9c18a584.jpg,6,0,0.0,0,0.0,2,0.04571105032660171,0,0.0,0,0.0,4,0.04148101746283602,0,0.0
01002200001307241438147635B_1293162700_484902100_jpg.rf.77c97e9a627fdc361391c775d677e823.jpg,5,0,0.0,0,0.0,2,0.02065800564661345,0,0.0,0,0.0,1,0.04466478166115848,0,0.0
01002200001307241438190045B_1293167600_484902000_jpg.rf.f718b5c83b23bc71c8b36eb8b63f0e5a.jpg,5,0,0.0,0,0.0,1,0.02114581501726777,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307241439399605B_1293197600_484901800_jpg.rf.5a19f09d61d7185692e1ad9573d24338.jpg,6,0,0.0,0,0.0,3,0.029830781664653333,0,0.0,0,0.0,2,0.024455056640485934,0,0.0
01002200001307241440011065B_1293217900_484901800_jpg.rf.fa28fae772f99267a40121230d726aa8.jpg,6,0,0.0,0,0.0,0,0.0,0,0.0,1,0.006349989285653237,0,0.0,0,0.0
01002200001307241440025865B_1293219400_484901800_jpg.rf.5a3766e351a8635a9ad7c9b393411815.jpg,6,0,0.0,0,0.0,0,0.0,0,0.0,1,0.006312197039336525,0,0.0,0,0.0
01002200001307241440039435B_1293220800_484901900_jpg.rf.ebc0c717438a01750b69d2aed7244c59.jpg,5,0,0.0,0,0.0,2,0.08017165913102361,0,0.0,0,0.0,1,0.014847896881955158,1,0.0008050486774391174
01002200001307241440097315B_1293226000_484902000_jpg.rf.00f8f89259f6dcdb13ef829e4c40437f.jpg,9,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0019001113784725013,0,0.0,1,0.000575926434903522
01002200001307241440110975B_1293227200_484902100_jpg.rf.cbc031163e214b4dcc377af4f66dd262.jpg,6,0,0.0,0,0.0,2,0.015254069906536655,0,0.0,1,0.004416263720377174,1,0.0176251055442458,0,0.0
01002200001307241440124355B_1293228500_484902100_jpg.rf.2052c84436d87381e09e160561ff4f13.jpg,5,0,0.0,0,0.0,2,0.034163359834873286,0,0.0,0,0.0,1,0.022693590453691286,0,0.0
01002200001307241440308495B_1293247100_484901600_jpg.rf.638534d3185a2b9d2b8a8f6ea8aeaa1f.jpg,7,0,0.0,0,0.0,2,0.0019211510156810618,0,0.0,0,0.0,1,0.013323276684241136,1,0.0009239875950697767
01002200001307241441100785B_1293290700_484901100_jpg.rf.81cf9cc4a71900d50401d7864f1b8699.jpg,5,0,0.0,0,0.0,1,0.008134140549020685,0,0.0,0,0.0,1,0.023464038390502536,0,0.0
01002200001307241442212925B_1293348400_484900300_jpg.rf.dd7fb7fabdbbb6d3aa292d7cd72145a8.jpg,6,0,0.0,0,0.0,2,0.035969426745414236,0,0.0,0,0.0,2,0.022204643741806678,0,0.0
01002200001307241442227155B_1293349200_484900300_jpg.rf.a1de6802fdaf092f2236a386caf86e4f.jpg,5,0,0.0,1,0.01995717316416632,6,0.04365372344670561,0,0.0,0,0.0,1,0.10913775604067277,0,0.0
01002200001307241442258375B_1293351200_484900200_jpg.rf.95818b2ebb1968bd92e10987a253a053.jpg,4,0,0.0,0,0.0,4,0.13573462540573472,0,0.0,0,0.0,2,0.057331294438299665,0,0.0
01002200001307241446057775B_1293491300_484897000_jpg.rf.79642a32950dae0d32a57eef42c35bdb.jpg,4,0,0.0,0,0.0,4,0.12898410625716003,0,0.0,0,0.0,1,0.0028034081633268215,0,0.0
01002200001307241447259835B_1293589500_484894700_jpg.rf.f41c2cc8ca5a273686dbf8c8e249d4e7.jpg,7,0,0.0,0,0.0,5,0.019566837792672223,0,0.0,0,0.0,2,0.014012023795228559,2,0.005088264768323825
01002200001307241447391215B_1293605200_484894300_jpg.rf.bd6fcc632e948ccd0b2712d0f1608e72.jpg,4,0,0.0,1,0.01679437072514247,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307241447463025B_1293613600_484894100_jpg.rf.b8db7aaf9b8001595cb294f1c00f8536.jpg,2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.039211365980881964,0,0.0,0,0.0
01002200001307241447558525B_1293624900_484893900_jpg.rf.7b6ce6c496fc809924f44498cdf6b058.jpg,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09486578011701577,0,0.0,0,0.0
01002200001307241448000915B_1293630100_484893800_jpg.rf.8163e19e8bcf7caa020683a8b9551279.jpg,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0013219927841598177
01002200001307241451331795B_1293839200_484890700_jpg.rf.4aef16f59d745ae3f41a53181c0dcf7e.jpg,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07936861084068368,1,0.08600265221405606,0,0.0
01002200001307241452180265B_1293877800_484897200_jpg.rf.ff7ee658120ae8cd022c88bf5a3d334b.jpg,5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.015679914429429117,0,0.0,0,0.0
01002200001307241452418465B_1293899200_484900900_jpg.rf.10c9b6e470e64cc024b985e35ff9e89f.jpg,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.10515172206505667,0,0.0,0,0.0
01002200001307241453042385B_1293918000_484904100_jpg.rf.5e4b1f39a7744104b1c86d0139a06d6b.jpg,3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.025254213743733087,0,0.0,0,0.0
01002200001307241453112055B_1293924100_484905100_jpg.rf.3013ec5f69145ca9cf3a14324ebc880e.jpg,2,0,0.0,1,0.008389034786273442,0,0.0,0,0.0,1,0.06015176405873717,0,0.0,0,0.0
01002200001307241602478115B_1294188400_485096000_jpg.rf.598672b827c82d86347bf75319207456.jpg,5,0,0.0,1,0.0032972838220450664,1,0.00860660104703128,0,0.0,1,0.01955995872796848,1,0.09600000381469727,3,0.0016475448104483867
01002200001307241711370775B_1294021900_485093000_jpg.rf.74603ecf155ec6fed7626755800a8418.jpg,5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.024335032297349245,0,0.0,1,0.005003375839362434
01002200001307241712156765B_1293998800_485085500_jpg.rf.a9f1115658313406e2903fe4603d07fb.jpg,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09460046832382205,0,0.0,0,0.0
01002200001307241739073435B_1293976600_484955300_jpg.rf.6d737a82e8f4f496f81511f850ad8ca4.jpg,6,0,0.0,1,0.01338518299055977,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0002988485142486752
01002200001307241740077835B_1293968700_484950600_jpg.rf.d4b9beb7eac58cd0bb631960b3242ea6.jpg,3,0,0.0,1,0.029398090677123064,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307241741351555B_1294033300_484976800_jpg.rf.02671c8429503a6aa2c9105f1b8e2539.jpg,3,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08377500434574359,0,0.0,1,0.0003714859303272533
01002200001307241758347135B_1293944300_484975400_jpg.rf.1ae0d5b166131153c37b3b070843e9b6.jpg,3,0,0.0,1,0.03559585265732039,0,0.0,0,0.0,2,0.044392676338866295,0,0.0,0,0.0
01002200001307241800150255B_1293916200_485050400_jpg.rf.f62db6795f81378b03478c8f5ed6ed13.jpg,1,1,0.1124657913090323,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307241800502455B_1293917300_485043900_jpg.rf.6d33e5a26029784ca39251fd3dec8b91.jpg,5,0,0.0,3,0.06266394111664339,0,0.0,1,0.000292226166529872,1,0.010333709389224156,0,0.0,0,0.0
01002200001307241802266845B_1293942100_484975800_jpg.rf.8b9c650bac469b1f99f87f4c9e03318c.jpg,5,0,0.0,2,0.03038414101005399,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0100220000130725110504558J1_1297279800_482546400_jpg.rf.a430284d05c17ca1b7f7881baa34ea0e.jpg,1,1,0.16617546556001117,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0100220000130725153708047J2_1297023700_483568000_jpg.rf.e672e042705ae153fe0ce13f573d43b2.jpg,8,0,0.0,0,0.0,0,0.0,2,0.002416827374318018,0,0.0,0,0.0,0,0.0
0100220000130725155742199J2_1297028400_483654400_jpg.rf.966c4fa5c6bac3b07edd5b9bb3aa2f66.jpg,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0841738910524714,0,0.0,0,0.0
0100220000130728081419506J3_1295018100_482926600_jpg.rf.d48ab7c9427292071748e2d9952ed602.jpg,5,0,0.0,0,0.0,0,0.0,1,0.000205987570789147,1,0.08718060406004043,0,0.0,4,0.0008054779188006477
01002200001307281040196435M_1298131900_483566100_jpg.rf.22b9bf133dbf47611e2f1a7f774a06b3.jpg,2,0,0.0,1,0.1438718724487444,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0003767585410605534
01002200001307281145288525B_1294088700_485379200_jpg.rf.809bc23877575bfbf065c5d92678c025.jpg,2,1,0.05705846719694819,1,0.0158158831190849,0,0.0,1,0.0022865463746711613,0,0.0,0,0.0,0,0.0
01002200001307281158133945B_1294168000_485421200_jpg.rf.c3d5aa71e4ff12a53371b2e12a9466cb.jpg,4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.020746519722233604,0,0.0,0,0.0
0100220000130728124714052J2_1297608800_483191200_jpg.rf.d66fd036c9aae726580dafe54f540f10.jpg,1,1,0.08397750884911939,1,0.0020162402772575623,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307281306300115B_1293764400_485360400_jpg.rf.adb3c4d308dcc5160cee3c5fe002e488.jpg,1,1,0.11543083748696063,0,0.0,0,0.0,1,0.00032724070217227564,0,0.0,0,0.0,0,0.0
01002200001307281306328225B_1293762200_485360300_jpg.rf.505f12e91b99ee9c071f8cf9fe357504.jpg,6,0,0.0,1,0.011003865121747367,0,0.0,1,0.0006367845756540192,0,0.0,0,0.0,0,0.0
01002200001307281315183715B_1293779600_485234800_jpg.rf.3887ee3ae53d512a08755287e8e7a765.jpg,3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.025807519676743645,0,0.0,0,0.0
01002200001307281317180605B_1293688500_485217200_jpg.rf.f93c51bcd158591bbd2a56cb6dbab174.jpg,1,1,0.3105020232918332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307281327126575B_1293436200_485154700_jpg.rf.53ff57c7ccc052f51608cecf116fb2f5.jpg,7,0,0.0,1,0.01381520240669716,0,0.0,0,0.0,0,0.0,0,0.0,2,0.00484972935476037
01002200001307281329574685B_1293381500_485242300_jpg.rf.257b4f4134ba401de28e3cc231255d47.jpg,6,0,0.0,0,0.0,0,0.0,0,0.0,2,0.021466654192117893,0,0.0,1,0.0010390059132987517
01002200001307281330002745B_1293380600_485244300_jpg.rf.8e6623e20d8e2701512c79fa24d44ab2.jpg,4,0,0.0,0,0.0,0,0.0,0,0.0,4,0.11297251757688401,0,0.0,1,0.001370746653774404
01002200001307281339334595B_1293470900_485069500_jpg.rf.2dab6f4b09d5f339575a9b8dbd124a8b.jpg,2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.049398634938261236,0,0.0,0,0.0
01002200001307281340213595B_1293472600_485029200_jpg.rf.38c95f59ddc7aa81af76b0d334124a4f.jpg,4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.043715574817260856,0,0.0,1,0.0004038850212248235
01002200001307281340401095B_1293470700_485013100_jpg.rf.75078430bb868a7772e9fe68e063fe45.jpg,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06899310493846308,0,0.0,0,0.0
01002200001307281341325335B_1293466300_484971700_jpg.rf.6fc9334a81a2e85a1bef1bfe7c993a47.jpg,2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0720687686550719,0,0.0,1,0.0026587017234123776
01002200001307281342249805B_1293466500_484931500_jpg.rf.c3bffbe62f0028447ccad231341cf2a8.jpg,5,0,0.0,2,0.061220493308678674,0,0.0,0,0.0,1,0.0024874251708388332,0,0.0,1,0.0010941805702168502
01002200001307281345301965B_1293468100_484874300_jpg.rf.8a355868781d78f73ad7fade752029bc.jpg,7,0,0.0,0,0.0,0,0.0,0,0.0,2,0.013482920026198714,0,0.0,1,0.0014885067018894915
01002200001307281348566875B_1293470900_484711100_jpg.rf.e51955b704913113ff6fa0c1896c7909.jpg,8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0047446988039610005,0,0.0,2,0.00610050318532102
01002200001307281350091495B_1293470400_484650900_jpg.rf.5ed29d7f2135faa9becbc6ccb2af3131.jpg,6,0,0.0,1,0.016408509499597157,0,0.0,0,0.0,0,0.0,0,0.0,1,0.000649618279940114
01002200001307281350105515B_1293470400_484649800_jpg.rf.87ab0b08664b91b8d383a4a130679a26.jpg,4,0,0.0,1,0.039633501742268894,0,0.0,0,0.0,1,0.0017061214773639222,0,0.0,0,0.0
01002200001307281356338605B_1293471400_484801100_jpg.rf.16caf35c946a4be417040c5821dea714.jpg,8,0,0.0,0,0.0,0,0.0,2,0.0031703170924220103,0,0.0,0,0.0,1,0.00033464005924315984
01002200001307281400362105B_1293469900_484921200_jpg.rf.55e9e7ac4c6414946b308a531feec7f9.jpg,7,0,0.0,0,0.0,3,0.021715726401193937,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307281404457895B_1293460100_485115900_jpg.rf.b885d5f890876413519f59217fd72834.jpg,5,0,0.0,1,0.015206812340766198,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307281451563755B_1293503100_485105100_jpg.rf.71d6133e279e08e27d46dde4b43fcd6c.jpg,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.15020103725115178,0,0.0,0,0.0
01002200001307281509493905B_1293254400_484981100_jpg.rf.32816dd5a95f8432ad9bdb837a1837ba.jpg,4,0,0.0,1,0.017640434689831182,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307281515243325B_1293152200_485113400_jpg.rf.ff7da4af3e05fc13ac9fbd91e390f1df.jpg,7,0,0.0,1,0.004712550595559151,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
0100220000130728152342530J3_1294210500_482570800_jpg.rf.608c063a4cc11cca1459e8f93c9c8098.jpg,2,0,0.0,0,0.0,1,0.060913723797775675,0,0.0,0,0.0,0,0.0,0,0.0
01002200001307281537144895B_1293088900_485609000_jpg.rf.449ac32bc213a4107155016ef73cb503.jpg,5,0,0.0,2,0.00914130186669355,0,0.0,0,0.0,1,0.027914373763360346,0,0.0,0,0.0
